,Id,Ordered,Made,Assayed,Maker,order_date,shipment_date
3983,NIM-UNI-310206f0-1,False,False,False,,,
3984,NIM-UNI-310206f0-2,False,False,False,,,
3985,NIM-UNI-310206f0-3,False,False,False,,,
3986,NIM-UNI-310206f0-4,False,False,False,,,
3987,NIM-UNI-310206f0-5,False,False,False,,,
3988,NIM-UNI-310206f0-6,False,False,False,,,
3989,NIM-UNI-310206f0-7,False,False,False,,,
3990,NIM-UNI-310206f0-8,False,False,False,,,
3991,NIM-UNI-310206f0-9,False,False,False,,,
3992,NIM-UNI-310206f0-10,False,False,False,,,
3993,NIM-UNI-310206f0-11,False,False,False,,,
3994,NIM-UNI-310206f0-12,False,False,False,,,
3995,NIM-UNI-310206f0-13,False,False,False,,,
3996,NIM-UNI-310206f0-14,False,False,False,,,
3997,NIM-UNI-310206f0-15,False,False,False,,,
3998,NIM-UNI-310206f0-16,False,False,False,,,
3999,NIM-UNI-310206f0-17,False,False,False,,,
4000,NIM-UNI-310206f0-18,False,False,False,,,
4001,NIM-UNI-310206f0-19,False,False,False,,,
4002,NIM-UNI-310206f0-20,False,False,False,,,
4003,NIM-UNI-310206f0-21,False,False,False,,,
4004,NIM-UNI-310206f0-22,False,False,False,,,
4005,NIM-UNI-310206f0-23,False,False,False,,,
4006,NIM-UNI-310206f0-24,False,False,False,,,
4007,NIM-UNI-310206f0-25,False,False,False,,,
4008,NIM-UNI-310206f0-26,False,False,False,,,
4009,NIM-UNI-310206f0-27,False,False,False,,,
4010,NIM-UNI-310206f0-28,False,False,False,,,
4011,NIM-UNI-310206f0-29,False,False,False,,,
4012,NIM-UNI-310206f0-30,False,False,False,,,
4013,NIM-UNI-310206f0-31,False,False,False,,,
4014,NIM-UNI-310206f0-32,False,False,False,,,
4015,NIM-UNI-310206f0-33,False,False,False,,,
4016,NIM-UNI-310206f0-34,False,False,False,,,
4017,NIM-UNI-310206f0-35,False,False,False,,,
4018,NIM-UNI-310206f0-36,False,False,False,,,
4019,NIM-UNI-310206f0-37,False,False,False,,,
4020,NIM-UNI-310206f0-38,False,False,False,,,
4021,NIM-UNI-310206f0-39,False,False,False,,,
4022,NIM-UNI-310206f0-40,False,False,False,,,
4023,NIM-UNI-310206f0-41,False,False,False,,,
4024,NIM-UNI-310206f0-42,False,False,False,,,
4025,NIM-UNI-310206f0-43,False,False,False,,,
4026,NIM-UNI-310206f0-44,False,False,False,,,
4027,NIM-UNI-310206f0-45,False,False,False,,,
4028,NIM-UNI-310206f0-46,False,False,False,,,
4029,NIM-UNI-310206f0-47,False,False,False,,,
4030,NIM-UNI-310206f0-48,False,False,False,,,
4031,NIM-UNI-310206f0-49,False,False,False,,,
4032,NIM-UNI-310206f0-50,False,False,False,,,
4033,NIM-UNI-310206f0-51,False,False,False,,,
4034,NIM-UNI-310206f0-52,False,False,False,,,
4035,NIM-UNI-310206f0-53,False,False,False,,,
4036,NIM-UNI-310206f0-54,False,False,False,,,
4037,NIM-UNI-310206f0-55,False,False,False,,,
4038,NIM-UNI-310206f0-56,False,False,False,,,
4039,NIM-UNI-310206f0-57,False,False,False,,,
4040,NIM-UNI-310206f0-58,False,False,False,,,
4041,NIM-UNI-310206f0-59,False,False,False,,,
4042,NIM-UNI-310206f0-60,False,False,False,,,
4043,NIM-UNI-310206f0-61,False,False,False,,,
4044,NIM-UNI-310206f0-62,False,False,False,,,
4045,NIM-UNI-310206f0-63,False,False,False,,,
4046,NIM-UNI-310206f0-64,False,False,False,,,
4047,NIM-UNI-310206f0-65,False,False,False,,,
4048,NIM-UNI-310206f0-66,False,False,False,,,
4049,NIM-UNI-310206f0-67,False,False,False,,,
4050,NIM-UNI-310206f0-68,False,False,False,,,
4051,NIM-UNI-310206f0-69,False,False,False,,,
4052,NIM-UNI-310206f0-70,False,False,False,,,
4053,NIM-UNI-310206f0-71,False,False,False,,,
4054,JAR-IMP-f500b4ba-1,False,False,False,,,
4055,JAR-IMP-f500b4ba-2,False,False,False,,,
4056,JAR-IMP-f500b4ba-3,False,False,False,,,
4057,TRY-UNI-9f475305-1,False,False,False,,,
4058,TRY-UNI-9f475305-2,False,False,False,,,
4059,TRY-UNI-9f475305-3,False,False,False,,,
4060,TRY-UNI-9f475305-4,False,False,False,,,
4061,TRY-UNI-9f475305-6,False,False,False,,,
4062,TRY-UNI-9f475305-7,False,False,False,,,
4063,TRY-UNI-9f475305-8,False,False,False,,,
4064,TRY-UNI-9f475305-9,False,False,False,,,
4065,TRY-UNI-9f475305-10,False,False,False,,,
4066,TRY-UNI-9f475305-11,False,False,False,,,
4067,TRY-UNI-9f475305-12,False,False,False,,,
4068,TRY-UNI-bbd40bb4-1,False,False,False,,,
4069,TRY-UNI-bbd40bb4-2,False,False,False,,,
4070,TRY-UNI-bbd40bb4-3,False,False,False,,,
4071,TRY-UNI-bbd40bb4-4,False,False,False,,,
4072,TRY-UNI-bbd40bb4-5,False,False,False,,,
4073,TRY-UNI-bbd40bb4-6,False,False,False,,,
4074,EDG-MED-0da5ad92-2,False,False,False,enamine,2020-05-17,2020-05-26
4075,EDG-MED-0da5ad92-3,False,False,False,enamine,2020-05-17,2020-07-29
4076,EDG-MED-0da5ad92-5,False,False,False,enamine,2020-05-17,2020-09-09
4077,EDG-MED-0da5ad92-6,False,False,False,enamine,2020-05-17,
4078,EDG-MED-0da5ad92-7,False,False,False,enamine,2020-05-17,2020-09-09
4079,EDG-MED-0da5ad92-9,False,False,False,enamine,2020-05-17,2020-06-16
4080,EDG-MED-0da5ad92-12,False,False,False,enamine,2020-05-17,2020-06-01
4081,EDG-MED-0da5ad92-13,False,False,False,enamine,2020-05-17,2020-06-01
4082,EDG-MED-0da5ad92-14,False,False,False,enamine,2020-05-17,2020-05-26
4083,EDG-MED-0da5ad92-15,False,False,False,enamine,2020-05-17,2020-08-26
4084,EDG-MED-0da5ad92-16,False,False,False,enamine,2020-05-17,2020-06-01
4085,EDG-MED-0da5ad92-17,False,False,False,enamine,2020-05-17,2020-08-19
4086,EDG-MED-0da5ad92-18,False,False,False,enamine,2020-05-17,2020-06-16
4087,EDG-MED-0da5ad92-19,False,False,False,enamine,2020-05-17,
4088,EDG-MED-0da5ad92-20,False,False,False,enamine,2020-05-17,2020-08-19
4089,EDG-MED-0da5ad92-21,False,False,False,enamine,2020-05-17,2020-06-01
4090,NIM-UNI-13494739-1,False,False,False,,,
4091,NIM-UNI-13494739-2,False,False,False,,,2021-05-26
4092,NIM-UNI-13494739-3,False,False,False,,,
4093,NIM-UNI-13494739-4,False,False,False,,,
4094,NIM-UNI-13494739-5,False,False,False,,,
4095,NIM-UNI-13494739-6,False,False,False,,,
4096,NIM-UNI-13494739-7,False,False,False,,,
4097,NIM-UNI-13494739-8,False,False,False,,,
4098,NIM-UNI-13494739-9,False,False,False,,,
4099,NIM-UNI-13494739-10,False,False,False,,,
4100,NIM-UNI-13494739-11,False,False,False,,,
4101,NIM-UNI-13494739-12,False,False,False,,,
4102,ERI-UCB-fbdd3ea1-1,False,False,False,,,
4103,ERI-UCB-fbdd3ea1-2,False,False,False,,,
4104,ERI-UCB-fbdd3ea1-3,False,False,False,,,
4105,ERI-UCB-fbdd3ea1-6,False,False,False,,,
4106,ERI-UCB-fbdd3ea1-7,False,False,False,,,
4107,ERI-UCB-fbdd3ea1-8,False,False,False,,,
4108,ERI-UCB-fbdd3ea1-9,False,False,False,,,
4109,ERI-UCB-fbdd3ea1-10,False,False,False,,,
4110,ERI-UCB-fbdd3ea1-11,False,False,False,,,
4111,ERI-UCB-fbdd3ea1-12,False,False,False,,,
4112,ERI-UCB-fbdd3ea1-13,False,False,False,,,
4113,ERI-UCB-fbdd3ea1-14,False,False,False,,,
4114,ERI-UCB-fbdd3ea1-15,False,False,False,,,
4115,ERI-UCB-fbdd3ea1-16,False,False,False,,,
4116,ERI-UCB-fbdd3ea1-17,False,False,False,,,
4117,ERI-UCB-fbdd3ea1-18,False,False,False,,,
4118,ERI-UCB-fbdd3ea1-19,False,False,False,,,
4119,ERI-UCB-fbdd3ea1-20,False,False,False,,,
4120,ERI-UCB-fbdd3ea1-21,False,False,False,,,
4121,ERI-UCB-fbdd3ea1-22,False,False,False,,,
4122,ERI-UCB-fbdd3ea1-23,False,False,False,,,
4123,ERI-UCB-fbdd3ea1-24,False,False,False,,,
4124,ERI-UCB-fbdd3ea1-25,False,False,False,,,
4125,ERI-UCB-fbdd3ea1-26,False,False,False,,,
4126,ERI-UCB-fbdd3ea1-27,False,False,False,,,
4127,ERI-UCB-fbdd3ea1-28,False,False,False,,,
4128,ERI-UCB-fbdd3ea1-29,False,False,False,,,
4129,ERI-UCB-fbdd3ea1-30,False,False,False,,,
4130,ERI-UCB-fbdd3ea1-31,False,False,False,,,
4131,ERI-UCB-fbdd3ea1-32,False,False,False,,,
4132,ERI-UCB-fbdd3ea1-33,False,False,False,,,
4133,ERI-UCB-fbdd3ea1-34,False,False,False,,,
4134,MAT-POS-2db6411e-1,False,False,False,,,2020-05-13
4135,MAT-POS-2db6411e-2,False,False,False,,,2020-05-13
4136,BRU-LEF-c49414a7-1,False,False,False,enamine,2020-06-03,2020-06-24
4137,BRU-UNI-248b30bc-1,False,False,False,,,
4138,BRU-UNI-248b30bc-2,False,False,False,,,
4139,BRU-UNI-248b30bc-3,False,False,False,,,
4140,BRU-UNI-248b30bc-4,False,False,False,,,
4141,BRU-UNI-248b30bc-5,False,False,False,,,
4142,BRU-UNI-248b30bc-6,False,False,False,,,
4143,BRU-UNI-248b30bc-7,False,False,False,,,
4144,BRU-UNI-248b30bc-8,False,False,False,,,
4145,BRU-UNI-248b30bc-9,False,False,False,,,
4146,BRU-UNI-248b30bc-10,False,False,False,,,
4147,BRU-UNI-248b30bc-11,False,False,False,,,
4148,BRU-UNI-248b30bc-12,False,False,False,,,
4149,BRU-UNI-248b30bc-13,False,False,False,,,
4150,BRU-UNI-248b30bc-14,False,False,False,,,
4151,BRU-UNI-248b30bc-15,False,False,False,,,
4152,BRU-UNI-248b30bc-16,False,False,False,,,
4153,BRU-UNI-248b30bc-17,False,False,False,,,
4154,BRU-UNI-248b30bc-18,False,False,False,,,
4155,BRU-UNI-248b30bc-19,False,False,False,,,
4156,BRU-UNI-248b30bc-20,False,False,False,,,
4157,BRU-UNI-248b30bc-21,False,False,False,,,
4158,BRU-UNI-248b30bc-22,False,False,False,,,
4159,BRU-UNI-248b30bc-23,False,False,False,,,
4160,BRU-UNI-248b30bc-24,False,False,False,,,
4161,BRU-UNI-248b30bc-25,False,False,False,,,
4162,BRU-UNI-248b30bc-26,False,False,False,,,
4163,BRU-UNI-248b30bc-27,False,False,False,,,
4164,BRU-UNI-248b30bc-28,False,False,False,,,
4165,BRU-UNI-248b30bc-29,False,False,False,,,
4166,BRU-UNI-248b30bc-30,False,False,False,,,
4167,BRU-UNI-248b30bc-31,False,False,False,,,
4168,BRU-UNI-248b30bc-32,False,False,False,,,
4169,BRU-UNI-248b30bc-33,False,False,False,,,
4170,BRU-UNI-248b30bc-34,False,False,False,,,
4171,BRU-UNI-248b30bc-35,False,False,False,,,
4172,BRU-UNI-248b30bc-36,False,False,False,,,
4173,BRU-UNI-248b30bc-37,False,False,False,,,
4174,BRU-UNI-248b30bc-38,False,False,False,,,
4175,BRU-UNI-248b30bc-39,False,False,False,,,
4176,BRU-UNI-248b30bc-40,False,False,False,,,
4177,BRU-UNI-248b30bc-41,False,False,False,,,
4178,BRU-UNI-248b30bc-42,False,False,False,,,
4179,BRU-UNI-248b30bc-43,False,False,False,,,
4180,BRU-UNI-248b30bc-44,False,False,False,,,
4181,BRU-UNI-248b30bc-45,False,False,False,,,
4182,BRU-UNI-248b30bc-46,False,False,False,,,
4183,BRU-UNI-248b30bc-47,False,False,False,,,
4184,BRU-UNI-248b30bc-48,False,False,False,,,
4185,BRU-UNI-248b30bc-49,False,False,False,,,
4186,BRU-UNI-248b30bc-50,False,False,False,,,
4187,BRU-UNI-248b30bc-51,False,False,False,,,
4188,BRU-UNI-248b30bc-52,False,False,False,,,
4189,BRU-UNI-248b30bc-53,False,False,False,,,
4190,BRU-UNI-248b30bc-54,False,False,False,,,
4191,EDJ-MED-e66f2cc5-1,False,False,False,enamine,2020-05-17,2020-10-01
4192,EDJ-MED-e66f2cc5-2,False,False,False,enamine,2020-05-17,
4193,AAR-POS-ac4b8cb8-1,False,False,False,selleck,2020-05-14,
4194,NAU-LAT-64f4b287-1,False,False,False,,,
4195,NAU-LAT-64f4b287-2,False,False,False,,,
4196,NAU-LAT-64f4b287-3,False,False,False,enamine,2020-05-17,2020-06-16
4197,NAU-LAT-64f4b287-4,False,False,False,enamine,2020-05-17,2020-06-24
4198,NAU-LAT-64f4b287-5,False,False,False,enamine,2020-05-17,2020-06-24
4199,NAU-LAT-64f4b287-6,False,False,False,enamine,2020-05-30,2020-06-24
4200,NAU-LAT-64f4b287-7,False,False,False,enamine,2020-05-30,2020-06-24
4201,NAU-LAT-64f4b287-8,False,False,False,enamine,2020-05-17,
4202,NAU-LAT-64f4b287-9,False,False,False,enamine,2020-05-17,2020-06-16
4203,NAU-LAT-64f4b287-10,False,False,False,enamine,2020-05-17,
4204,EDJ-MED-e58735b6-1,False,False,False,enamine,2020-05-17,
4205,EDJ-MED-e58735b6-2,False,False,False,enamine,2020-05-17,2020-06-10
4206,EDJ-MED-e58735b6-3,False,False,False,enamine,2020-05-17,2020-06-24
4207,EDJ-MED-e58735b6-4,False,False,False,enamine,2020-05-17,2020-08-19
4208,BRU-UNI-418e22dc-1,False,False,False,,,
4209,BRU-UNI-418e22dc-2,False,False,False,,,
4210,BRU-UNI-418e22dc-3,False,False,False,,,
4211,BRU-UNI-418e22dc-4,False,False,False,,,
4212,BRU-UNI-418e22dc-5,False,False,False,,,
4213,BRU-UNI-418e22dc-6,False,False,False,,,
4214,BRU-UNI-418e22dc-7,False,False,False,,,
4215,BRU-UNI-418e22dc-8,False,False,False,,,
4216,BRU-UNI-418e22dc-9,False,False,False,,,
4217,BRU-UNI-418e22dc-10,False,False,False,,,
4218,BRU-UNI-418e22dc-11,False,False,False,,,
4219,BRU-UNI-418e22dc-12,False,False,False,,,
4220,BRU-UNI-418e22dc-13,False,False,False,,,
4221,LYN-UNI-aac70ff6-1,False,False,False,,,
4222,LYN-UNI-c2dd631d-1,False,False,False,,,
4223,LYN-UNI-c2dd631d-2,False,False,False,,,
4224,LYN-UNI-c2dd631d-3,False,False,False,,,
4225,LYN-UNI-c2dd631d-4,False,False,False,,,
4226,LYN-UNI-c2dd631d-5,False,False,False,,,
4227,LYN-UNI-c2dd631d-6,False,False,False,,,
4228,LYN-UNI-c2dd631d-7,False,False,False,,,
4229,LYN-UNI-c2dd631d-8,False,False,False,,,
4230,LYN-UNI-c2dd631d-9,False,False,False,,,
4231,LYN-UNI-c2dd631d-10,False,False,False,,,
4232,LYN-UNI-c2dd631d-11,False,False,False,,,
4233,LYN-UNI-c2dd631d-12,False,False,False,,,
4234,LYN-UNI-c2dd631d-13,False,False,False,,,
4235,LYN-UNI-c2dd631d-14,False,False,False,,,
4236,LYN-UNI-c2dd631d-15,False,False,False,,,
4237,LYN-UNI-b265e4fd-1,False,False,False,,,
4238,LYN-UNI-b265e4fd-2,False,False,False,,,
4239,LYN-UNI-b265e4fd-3,False,False,False,,,
4240,LYN-UNI-b265e4fd-4,False,False,False,,,
4241,LYN-UNI-b265e4fd-5,False,False,False,,,
4242,LYN-UNI-b265e4fd-6,False,False,False,,,
4243,LYN-UNI-b265e4fd-7,False,False,False,,,
4244,LYN-UNI-b265e4fd-8,False,False,False,,,
4245,LYN-UNI-b265e4fd-9,False,False,False,,,
4246,LYN-UNI-b265e4fd-10,False,False,False,,,
4247,SIM-TAK-0ea87db9-1,False,False,False,,,
4248,BEN-DND-93268d01-1,False,False,False,,,2021-07-07
4249,BEN-DND-93268d01-2,False,False,False,,,
4250,BEN-DND-93268d01-3,False,False,False,enamine,2020-05-17,
4251,BEN-DND-93268d01-4,False,False,False,enamine,2020-05-17,2020-06-24
4252,BEN-DND-93268d01-5,False,False,False,enamine,2020-05-17,2020-06-16
4253,BEN-DND-93268d01-6,False,False,False,mcule,2020-05-30,2020-08-12
4254,BEN-DND-93268d01-7,False,False,False,enamine,2020-05-17,2020-06-24
4255,BEN-DND-93268d01-8,False,False,False,mcule,2020-12-14,2020-08-12
4256,BEN-DND-93268d01-9,False,False,False,,,
4257,BEN-DND-93268d01-10,False,False,False,enamine,2020-05-17,2020-07-08
4258,BEN-DND-93268d01-11,False,False,False,mcule,2020-05-30,2020-08-12
4259,BEN-DND-93268d01-12,False,False,False,,,
4260,BEN-DND-93268d01-13,False,False,False,enamine,2020-05-17,2020-06-16
4261,BEN-DND-93268d01-14,False,False,False,enamine,2020-05-17,2020-06-24
4262,BEN-DND-93268d01-15,False,False,False,enamine,2020-05-17,2020-07-21
4263,BEN-DND-93268d01-16,False,False,False,,,
4264,AAR-POS-90191df4-1,False,False,False,selleck,2020-05-14,2020-06-24
4265,BEN-DND-7e92b6ca-1,False,False,False,enamine,2020-05-17,2020-06-24
4266,BEN-DND-7e92b6ca-2,False,False,False,enamine,2020-05-17,2020-06-10
4267,BEN-DND-7e92b6ca-3,False,False,False,enamine,2020-05-17,2020-06-10
4268,BEN-DND-7e92b6ca-4,False,False,False,enamine,2020-05-17,2020-06-10
4269,BEN-DND-7e92b6ca-5,False,False,False,enamine,2020-05-17,2020-06-10
4270,BEN-DND-7e92b6ca-6,False,False,False,,,
4271,BEN-DND-7e92b6ca-7,False,False,False,enamine,2020-05-17,2020-06-10
4272,BEN-DND-7e92b6ca-8,False,False,False,enamine,2020-05-17,2020-06-24
4273,BEN-DND-7e92b6ca-9,False,False,False,,,
4274,BEN-DND-7e92b6ca-10,False,False,False,enamine,2020-05-17,2020-06-01
4275,BEN-DND-7e92b6ca-11,False,False,False,enamine,2020-05-17,2020-06-01
4276,BEN-DND-7e92b6ca-12,False,False,False,enamine,2020-05-17,2020-06-01
4277,BEN-DND-7e92b6ca-13,False,False,False,enamine,2020-05-17,2020-06-01
4278,BEN-DND-7e92b6ca-14,False,False,False,enamine,2020-05-17,2020-06-01
4279,BEN-DND-7e92b6ca-15,False,False,False,,,
4280,BEN-DND-7e92b6ca-16,False,False,False,enamine,2020-05-17,2020-06-01
4281,LYN-UNI-0d9431a4-1,False,False,False,,,
4282,LYN-UNI-0d9431a4-2,False,False,False,,,
4283,LYN-UNI-0d9431a4-3,False,False,False,,,
4284,LYN-UNI-0d9431a4-4,False,False,False,,,
4285,LYN-UNI-0d9431a4-5,False,False,False,,,
4286,LYN-UNI-0d9431a4-6,False,False,False,,,
4287,LYN-UNI-7bb260d6-1,False,False,False,,,
4288,LYN-UNI-7bb260d6-2,False,False,False,,,
4289,LYN-UNI-7bb260d6-3,False,False,False,,,
4290,LYN-UNI-7bb260d6-4,False,False,False,,,
4291,LYN-UNI-7bb260d6-5,False,False,False,,,
4292,LYN-UNI-7bb260d6-6,False,False,False,,,
4293,LYN-UNI-7bb260d6-7,False,False,False,,,
4294,LYN-UNI-7bb260d6-8,False,False,False,,,
4295,LYN-UNI-7bb260d6-9,False,False,False,,,
4296,LYN-UNI-7bb260d6-10,False,False,False,,,
4297,LYN-UNI-7bb260d6-11,False,False,False,,,
4298,LYN-UNI-7bb260d6-12,False,False,False,,,
4299,LYN-UNI-7bb260d6-13,False,False,False,,,
4300,LYN-UNI-7bb260d6-14,False,False,False,,,
4301,EDJ-MED-49816e9b-1,False,False,False,enamine,2020-05-17,2020-06-01
4302,EDJ-MED-49816e9b-2,False,False,False,enamine,2020-05-17,2020-06-10
4303,EDJ-MED-49816e9b-3,False,False,False,enamine,2020-05-17,2020-06-01
4304,EDJ-MED-49816e9b-4,False,False,False,enamine,2020-05-17,2020-08-26
4305,EDJ-MED-49816e9b-5,False,False,False,enamine,2020-05-17,2020-07-08
4306,EDJ-MED-49816e9b-6,False,False,False,enamine,2020-05-17,
4307,BEN-DND-76ad4ac9-1,False,False,False,,,
4308,BEN-DND-76ad4ac9-2,False,False,False,,,
4309,BEN-DND-76ad4ac9-3,False,False,False,,,
4310,BEN-DND-76ad4ac9-4,False,False,False,,,
4311,BEN-DND-76ad4ac9-6,False,False,False,,,
4312,BEN-DND-76ad4ac9-7,False,False,False,,,
4313,BEN-DND-76ad4ac9-8,False,False,False,,,
4314,BEN-DND-76ad4ac9-9,False,False,False,,,2021-05-26
4315,BEN-DND-76ad4ac9-10,False,False,False,,,2021-05-26
4316,BEN-DND-76ad4ac9-11,False,False,False,,,2021-05-26
4317,BEN-DND-76ad4ac9-12,False,False,False,,,2021-05-26
4318,BEN-DND-76ad4ac9-13,False,False,False,,,2021-05-26
4319,BEN-DND-76ad4ac9-14,False,False,False,,,2021-05-26
4320,RAL-MED-2de63afb-1,False,False,False,enamine,2020-05-17,2020-06-10
4321,RAL-MED-2de63afb-2,False,False,False,enamine,2020-05-17,2020-06-10
4322,RAL-MED-2de63afb-3,False,False,False,enamine,2020-05-17,2020-06-10
4323,RAL-MED-2de63afb-4,False,False,False,enamine,2020-05-17,
4324,RAL-MED-2de63afb-5,False,False,False,enamine,2020-05-17,2020-06-16
4325,RAL-MED-2de63afb-6,False,False,False,enamine,2020-05-17,2020-06-01
4326,RAL-MED-2de63afb-7,False,False,False,enamine,2020-05-17,
4327,RAL-MED-2de63afb-8,False,False,False,enamine,2020-05-17,
4328,RAL-MED-2de63afb-9,False,False,False,enamine,2020-05-17,2020-06-24
4329,RAL-MED-2de63afb-10,False,False,False,enamine,2020-05-17,2020-06-10
4330,RAL-MED-2de63afb-11,False,False,False,enamine,2020-05-17,2020-06-01
4331,RAL-MED-2de63afb-12,False,False,False,enamine,2020-05-17,2020-06-10
4332,RAL-MED-2de63afb-13,False,False,False,enamine,2020-05-17,
4333,RAL-MED-2de63afb-14,False,False,False,enamine,2020-05-17,2020-06-10
4334,RAL-MED-2de63afb-15,False,False,False,enamine,2020-05-17,
4335,RAL-MED-2de63afb-16,False,False,False,enamine,2020-05-17,
4336,JOH-MR_-42fa5481-1,False,False,False,,,
4337,JOH-MR_-42fa5481-2,False,False,False,,,
4338,JOH-MR_-42fa5481-3,False,False,False,,,
4339,JOH-MR_-42fa5481-4,False,False,False,,,
4340,JOH-MR_-42fa5481-5,False,False,False,,,
4341,JOH-MR_-42fa5481-6,False,False,False,,,
4342,JOH-MR_-42fa5481-7,False,False,False,,,
4343,JOH-MR_-42fa5481-8,False,False,False,,,
4344,JOH-MR_-42fa5481-9,False,False,False,,,
4345,JOH-MR_-42fa5481-10,False,False,False,,,
4346,JOH-MR_-42fa5481-11,False,False,False,,,
4347,JOH-MR_-42fa5481-12,False,False,False,,,
4348,JOH-MR_-42fa5481-13,False,False,False,,,
4349,JOH-MR_-42fa5481-14,False,False,False,,,
4350,JAG-UCB-cedd89ab-1,False,False,False,enamine,2020-05-17,2020-08-19
4351,JAG-UCB-cedd89ab-2,False,False,False,mcule,2020-05-30,
4352,JAG-UCB-cedd89ab-3,False,False,False,enamine,2020-05-17,2020-06-24
4353,JAG-UCB-cedd89ab-4,False,False,False,enamine,2020-05-30,
4354,JAG-UCB-cedd89ab-5,False,False,False,,,
4355,JAG-UCB-cedd89ab-6,False,False,False,,,
4356,JAG-UCB-cedd89ab-7,False,False,False,,,
4357,JAG-UCB-cedd89ab-9,False,False,False,,,
4358,JOE-SYG-2c9a1216-1,False,False,False,,,
4359,JOE-SYG-2c9a1216-2,False,False,False,,,
4360,JOE-SYG-2c9a1216-3,False,False,False,,,
4361,JAG-UCB-a3ef7265-1,False,False,False,enamine,2020-05-17,2020-06-01
4362,JAG-UCB-a3ef7265-2,False,False,False,enamine,2020-05-17,2020-06-30
4363,JAG-UCB-a3ef7265-3,False,False,False,enamine,2020-05-17,
4364,JAG-UCB-a3ef7265-4,False,False,False,enamine,2020-05-17,2020-06-24
4365,JAG-UCB-a3ef7265-5,False,False,False,enamine,2020-05-17,
4366,JAG-UCB-a3ef7265-6,False,False,False,enamine,2020-05-17,2020-06-24
4367,JAG-UCB-a3ef7265-7,False,False,False,enamine,2020-05-17,
4368,JAG-UCB-a3ef7265-8,False,False,False,enamine,2020-05-17,2020-06-01
4369,JAG-UCB-a3ef7265-9,False,False,False,enamine,2020-05-17,2020-06-24
4370,JAG-UCB-a3ef7265-10,False,False,False,enamine,2020-05-17,2020-06-24
4371,JAG-UCB-a3ef7265-11,False,False,False,enamine,2020-05-17,2020-06-01
4372,JAG-UCB-a3ef7265-12,False,False,False,enamine,2020-05-17,2020-06-24
4373,JAG-UCB-a3ef7265-13,False,False,False,enamine,2020-05-17,2020-06-24
4374,JAG-UCB-a3ef7265-14,False,False,False,enamine,2020-05-17,2020-06-24
4375,JAG-UCB-a3ef7265-15,False,False,False,enamine,2020-05-17,2020-06-30
4376,JAG-UCB-a3ef7265-16,False,False,False,enamine,2020-05-17,2020-06-24
4377,JAG-UCB-a3ef7265-17,False,False,False,enamine,2020-05-17,2020-06-30
4378,JAG-UCB-a3ef7265-18,False,False,False,enamine,2020-05-17,2020-06-24
4379,JAG-UCB-a3ef7265-19,False,False,False,enamine,2020-05-17,2020-06-01
4380,JAG-UCB-a3ef7265-20,False,False,False,,,2020-06-10
4381,JAG-UCB-a3ef7265-21,False,False,False,enamine,2020-05-17,
4382,JAG-UCB-a3ef7265-22,False,False,False,enamine,2020-05-17,2020-06-24
4383,JAG-UCB-a3ef7265-23,False,False,False,enamine,2020-05-17,2020-06-01
4384,JAG-UCB-a3ef7265-24,False,False,False,enamine,2020-05-17,
4385,JOK-SYG-302da050-2,False,False,False,,,
4386,THO-SYG-cc9e9a11-1,False,False,False,,,
4387,THO-SYG-cc9e9a11-2,False,False,False,,,
4388,THO-SYG-cc9e9a11-3,False,False,False,,,
4389,THO-SYG-cc9e9a11-4,False,False,False,,,
4390,THO-SYG-cc9e9a11-5,False,False,False,,,
4391,THO-SYG-cc9e9a11-6,False,False,False,,,
4392,THO-SYG-cc9e9a11-7,False,False,False,,,
4393,THO-SYG-cc9e9a11-8,False,False,False,,,
4394,JOK-SYG-b7365cd7-1,False,False,False,,,
4395,MAT-POS-590ac91e-1,False,False,False,enamine,2020-05-17,2020-06-16
4396,MAT-POS-590ac91e-2,False,False,False,enamine,2020-05-17,2020-07-08
4397,MAT-POS-590ac91e-3,False,False,False,enamine,2020-05-17,2020-06-24
4398,MAT-POS-590ac91e-4,False,False,False,enamine,2020-05-17,2020-06-16
4399,MAT-POS-590ac91e-5,False,False,False,enamine,2020-05-17,2020-06-16
4400,MAT-POS-590ac91e-6,False,False,False,enamine,2020-05-17,
4401,MAT-POS-590ac91e-7,False,False,False,enamine,2020-05-17,2020-07-08
4402,MAT-POS-590ac91e-8,False,False,False,enamine,2020-05-17,2020-06-16
4403,MAT-POS-590ac91e-9,False,False,False,enamine,2020-05-17,2020-06-16
4404,MAT-POS-590ac91e-10,False,False,False,enamine,2020-05-17,2020-06-16
4405,MAT-POS-590ac91e-11,False,False,False,enamine,2020-05-17,2020-06-16
4406,MAT-POS-590ac91e-12,False,False,False,enamine,2020-05-17,2020-06-24
4407,MAT-POS-590ac91e-13,False,False,False,enamine,2020-05-17,2020-06-30
4408,MAT-POS-590ac91e-14,False,False,False,,,
4409,MAT-POS-590ac91e-15,False,False,False,,,
4410,MAT-POS-590ac91e-16,False,False,False,enamine,2020-05-17,2020-09-09
4411,MAT-POS-590ac91e-17,False,False,False,enamine,2020-05-17,2020-06-30
4412,MAT-POS-590ac91e-18,False,False,False,enamine,2020-05-17,2020-06-16
4413,MAT-POS-590ac91e-19,False,False,False,enamine,2020-05-17,2020-06-24
4414,MAT-POS-590ac91e-20,False,False,False,enamine,2020-05-17,2020-06-16
